Genres,Release_year,Runtime,Language,Adult,Vote_average
"['Animation', 'Comedy']",2015.0,77,en,0,5.0
"['Drama', 'Thriller']",2018.0,12,tl,0,8.0
['Drama'],2015.0,87,de,0,6.0
[],2019.0,91,ms,0,0.0
"['Comedy', 'Romance']",2016.0,14,en,0,0.0
"['Comedy', 'Drama', 'Romance']",2009.0,86,en,0,6.071
"['Drama', 'Family', 'Romance']",1949.0,121,en,0,7.4
"['Drama', 'TV Movie']",1987.0,100,en,0,7.0
"['Action', 'Adventure', 'Science Fiction']",2003.0,116,en,0,5.726
['Drama'],2024.0,14,sv,0,0.0
"['Comedy', 'Romance', 'TV Movie']",2024.0,84,en,0,6.5
['Drama'],2023.0,110,tl,0,4.9
['Comedy'],2003.0,96,en,0,5.2
"['Crime', 'Drama', 'Mystery', 'Thriller']",2006.0,123,en,0,5.4
['Action'],1995.0,90,en,0,10.0
"['Action', 'Adventure', 'Animation', 'Family']",2013.0,94,en,0,5.663
"['Adventure', 'Animation', 'Comedy', 'Family', 'Science Fiction']",2022.0,105,en,0,7.176
['Horror'],1999.0,88,zh,0,5.0
"['Comedy', 'Family', 'Fantasy']",1994.0,80,en,0,5.0
"['Drama', 'History', 'Romance']",2005.0,144,en,0,7.569
"['Comedy', 'Drama']",2000.0,87,fr,0,6.2
['Drama'],1980.0,87,pl,0,7.2
['Drama'],1974.0,94,sh,0,6.3
"['Drama', 'War']",1962.0,106,fi,0,6.8
"['Comedy', 'Drama']",2025.0,100,en,0,7.25
"['Comedy', 'Drama']",1997.0,121,en,0,6.182
"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Science Fiction']",1986.0,110,en,0,5.4
"['Comedy', 'Romance']",2011.0,146,te,0,6.529
['Comedy'],2025.0,100,en,0,6.448
['Comedy'],2006.0,12,en,0,0.0
['Science Fiction'],2015.0,14,en,0,5.8
[],2024.0,10,en,0,0.0
"['Comedy', 'Drama']",2024.0,131,ml,0,1.0
"['Drama', 'Romance', 'Thriller']",1997.0,115,en,0,5.0
"['Comedy', 'Crime', 'Drama']",2003.0,101,en,0,6.575
"['Adventure', 'Family']",2019.0,113,en,0,8.132
['Drama'],1994.0,432,hu,0,8.1
"['Comedy', 'Drama', 'Mystery']",2014.0,149,en,0,6.542
['Comedy'],2001.0,50,hu,0,0.0
"['Crime', 'Mystery', 'Thriller']",1995.0,102,en,0,6.45
"['Comedy', 'Family', 'Fantasy']",2022.0,117,en,0,7.284
['Drama'],2013.0,132,en,0,7.329
"['Comedy', 'Drama']",1997.0,86,en,0,5.105
['Drama'],2011.0,105,nl,0,5.961
"['Adventure', 'Drama']",1987.0,111,de,0,6.876
"['Drama', 'Horror']",2022.0,104,no,0,5.306
"['Comedy', 'Drama']",2024.0,89,en,0,6.8
[],2013.0,15,fr,0,0.0
"['Drama', 'History']",2024.0,103,en,0,6.135
['Crime'],1991.0,100,en,0,4.806
"['Adventure', 'Animation', 'Comedy', 'Family']",2024.0,88,en,0,7.1
"['Drama', 'TV Movie']",2006.0,94,ja,0,0.0
"['Crime', 'Thriller']",1997.0,69,en,0,5.6
"['Horror', 'Science Fiction']",2002.0,90,ja,0,3.0
"['Action', 'Thriller']",1997.0,95,en,0,3.222
"['Drama', 'Music']",1998.0,170,it,0,8.245
['Documentary'],2020.0,97,sv,0,5.88
['Drama'],2025.0,101,pt,0,8.2
"['Horror', 'Mystery']",2015.0,86,en,0,5.118
"['Action', 'TV Movie', 'Thriller']",1971.0,89,en,0,7.4
"['Comedy', 'Crime']",1977.0,94,en,0,2.0
[],2020.0,90,en,0,0.0
"['Drama', 'Romance']",2019.0,144,hi,0,4.667
"['Comedy', 'Music']",2022.0,110,fr,0,3.944
"['Drama', 'History', 'TV Movie']",1986.0,180,en,0,0.0
"['Comedy', 'Drama', 'Music', 'Romance']",1991.0,107,en,0,6.015
"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",2005.0,118,zh,0,6.418
['Comedy'],1933.0,20,en,0,2.0
"['Drama', 'Thriller']",1998.0,88,en,0,3.333
['Animation'],1944.0,8,en,0,7.0
"['Comedy', 'Horror']",2012.0,73,ja,0,6.457
['Comedy'],2002.0,106,nl,0,4.9
"['Crime', 'Drama', 'Thriller']",2017.0,95,es,0,5.818
['Drama'],1969.0,111,en,0,6.652
['Thriller'],2024.0,90,en,0,5.1
['Animation'],1956.0,7,en,0,6.4
"['Comedy', 'Drama']",2004.0,98,de,0,6.8
['Drama'],2022.0,103,es,0,5.405
"['Comedy', 'Romance']",2024.0,132,en,0,6.8
['Thriller'],1971.0,76,en,0,3.8
"['Drama', 'Fantasy', 'Romance', 'TV Movie']",2017.0,90,en,0,5.704
['Drama'],2011.0,186,ro,0,5.684
"['Comedy', 'Drama', 'Romance']",2022.0,132,de,0,7.438
['Horror'],1993.0,72,en,0,2.0
"['Comedy', 'Romance']",2016.0,93,es,0,6.079
"['Drama', 'Romance']",1979.0,103,fr,0,5.914
['Drama'],1998.0,145,hi,0,5.0
"['Horror', 'Thriller']",2005.0,98,en,0,5.257
"['Drama', 'Mystery', 'Romance']",2003.0,101,en,0,3.0
"['Crime', 'Drama', 'Romance', 'Thriller']",2022.0,99,tl,0,4.9
"['Comedy', 'Horror']",2008.0,94,en,0,5.391
['Horror'],2021.0,96,en,0,5.2
['Drama'],2002.0,74,en,0,1.0
"['Drama', 'Romance', 'War']",1944.0,102,en,0,5.594
"['Drama', 'Romance']",2015.0,134,fr,0,6.451
"['Animation', 'Comedy', 'Family']",2012.0,87,en,0,7.0
[],2012.0,150,ja,0,0.0
"['Comedy', 'Romance']",1958.0,100,de,0,6.3
"['Horror', 'Thriller']",2024.0,93,en,0,5.786
['Drama'],2019.0,78,es,0,5.6
['Drama'],2023.0,109,ru,0,6.155
"['Crime', 'Drama']",1994.0,90,de,0,4.0
[],2020.0,9,en,0,0.0
"['Comedy', 'Horror']",2019.0,72,en,0,4.0
"['Comedy', 'Horror']",2024.0,118,en,0,0.0
"['Action', 'Comedy', 'Drama', 'Romance']",2025.0,140,ta,0,5.938
['Comedy'],1995.0,109,en,0,5.441
['Drama'],2011.0,80,en,0,4.7
"['Action', 'Crime', 'Drama', 'Thriller']",2004.0,122,zh,0,7.1
"['Adventure', 'Drama', 'TV Movie']",2004.0,90,en,0,6.0
['Documentary'],2019.0,55,en,0,0.0
['Thriller'],2022.0,89,en,0,5.494
"['Drama', 'War']",1945.0,135,en,0,6.5
"['Action', 'Comedy', 'Crime', 'Thriller']",1995.0,106,zh,0,6.821
"['Comedy', 'TV Movie']",1983.0,75,en,0,0.0
"['Comedy', 'Drama', 'Horror']",2020.0,80,en,0,4.0
"['Drama', 'Horror', 'Thriller']",1998.0,91,en,0,4.7
"['Comedy', 'Science Fiction']",1973.0,87,en,0,6.869
"['Drama', 'History', 'War']",1977.0,175,en,0,7.212
"['Comedy', 'Fantasy', 'Romance']",1998.0,104,en,0,6.8
"['Drama', 'TV Movie']",1959.0,100,en,0,0.0
"['Drama', 'Family']",2007.0,90,en,0,4.4
"['Crime', 'Drama', 'Music', 'Romance']",2019.0,81,en,0,1.0
"['Animation', 'Comedy', 'Family', 'Romance']",2023.0,9,en,0,7.445
"['Drama', 'Family', 'Music']",2017.0,96,nl,0,5.0
"['Action', 'Crime']",2005.0,90,en,0,2.7
"['Comedy', 'Family', 'Fantasy']",1998.0,85,en,0,5.716
[],2025.0,17,el,0,0.0
"['Comedy', 'Horror']",2011.0,120,en,0,5.7
['Comedy'],2011.0,91,en,0,4.1
"['Crime', 'Family', 'Science Fiction', 'Thriller']",2000.0,118,en,0,7.3
"['Drama', 'History']",2006.0,95,pt,0,6.0
"['Action', 'Horror', 'Science Fiction']",2005.0,105,en,0,5.181
['Comedy'],1987.0,86,en,0,4.909
"['Action', 'Comedy', 'Drama']",1978.0,110,en,0,6.279
"['Drama', 'Romance']",2022.0,126,en,0,6.682
"['Crime', 'Drama']",2015.0,15,pt,0,5.0
"['Horror', 'Thriller']",2009.0,101,en,0,5.816
['Comedy'],2018.0,10,en,0,7.5
['Drama'],2007.0,137,ta,0,0.0
"['Comedy', 'Drama', 'History']",1971.0,111,it,0,6.818
"['Drama', 'Horror', 'Mystery', 'Thriller']",2009.0,104,en,0,6.317
['Drama'],2018.0,99,en,0,5.3
"['Action', 'Crime', 'Drama']",2003.0,86,en,0,6.44
"['Action', 'Science Fiction']",2011.0,116,en,0,5.814
"['Comedy', 'Horror']",1985.0,91,en,0,7.2
"['Comedy', 'Drama']",1985.0,123,hi,0,0.0
"['Drama', 'Romance']",2022.0,120,si,0,0.0
"['Horror', 'Science Fiction', 'Thriller']",2024.0,90,en,0,5.658
"['Comedy', 'Drama', 'Music']",2011.0,113,ko,0,5.1
['Comedy'],2020.0,109,fi,0,5.7
"['Drama', 'Mystery', 'Thriller']",2011.0,20,en,0,7.0
"['Crime', 'Drama']",2025.0,91,it,0,6.125
['Drama'],2025.0,124,en,0,6.7
"['Comedy', 'Documentary', 'History']",1989.0,91,en,0,7.091
"['Horror', 'Science Fiction']",1998.0,104,en,0,6.562
[],2001.0,16,en,0,1.0
"['Drama', 'History']",2022.0,131,en,0,7.29
"['Crime', 'Drama', 'Romance', 'Thriller']",1984.0,121,en,0,5.7
"['Crime', 'Drama']",1981.0,96,el,0,4.763
['Comedy'],2024.0,86,fr,0,5.1
"['Action', 'History']",2018.0,100,ga,0,5.9
"['Action', 'Crime', 'Drama']",1996.0,127,hi,0,0.0
"['Action', 'Animation', 'Comedy', 'Drama']",2023.0,88,ja,0,6.667
"['Drama', 'Music', 'Romance']",1968.0,176,en,0,6.9
"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",1975.0,117,en,0,6.682
"['Action', 'Adventure', 'Crime', 'Thriller']",2022.0,168,kn,0,7.443
"['Comedy', 'Drama', 'Thriller']",2023.0,99,es,0,7.6
"['Drama', 'Romance', 'Thriller']",2024.0,100,es,0,10.0
"['Action', 'Adventure', 'Comedy', 'Drama', 'Science Fiction']",2012.0,94,ja,0,5.3
"['Comedy', 'Drama', 'Family']",1986.0,96,tr,0,7.35
"['Action', 'Animation', 'Drama', 'Science Fiction']",2012.0,96,ja,0,7.2
['Comedy'],2017.0,93,en,0,5.7
['Comedy'],2017.0,89,en,0,6.2
['Drama'],2012.0,116,en,0,6.2
"['Drama', 'TV Movie', 'Thriller']",2000.0,86,en,0,6.912
"['Drama', 'Thriller']",2022.0,80,en,0,5.8
"['Drama', 'Romance']",2025.0,72,tl,0,7.8
"['Comedy', 'Romance']",2010.0,96,pl,0,4.333
"['Comedy', 'Drama', 'Romance']",2016.0,87,en,0,5.6
"['Action', 'Comedy']",2017.0,105,fr,0,5.741
"['Drama', 'Mystery', 'Thriller']",2019.0,102,en,0,5.456
"['Horror', 'Science Fiction']",2023.0,75,en,0,3.958
"['Horror', 'Thriller']",1996.0,125,es,0,7.472
"['Crime', 'Mystery', 'TV Movie']",2009.0,89,en,0,5.1
"['Comedy', 'Crime']",2019.0,92,en,0,5.871
"['Comedy', 'Drama']",2005.0,90,en,0,5.109
['Drama'],2018.0,99,de,0,6.4
['Documentary'],2015.0,191,fr,0,8.5
"['Drama', 'History', 'Romance']",1930.0,114,fr,0,1.0
['Drama'],2017.0,111,fr,0,5.4
"['Comedy', 'Family', 'TV Movie']",2013.0,83,en,0,5.2
"['Horror', 'Thriller']",2021.0,97,el,0,4.0
['Horror'],2025.0,88,en,0,4.9
"['Action', 'Crime', 'Thriller']",1997.0,87,zh,0,5.0
['Drama'],2023.0,111,tl,0,4.583
[],2005.0,148,ml,0,0.0
"['Action', 'Comedy', 'Romance']",2004.0,150,hi,0,6.662
"['Horror', 'Mystery', 'Romance']",1942.0,73,en,0,6.9
"['Action', 'Animation', 'Fantasy', 'Thriller']",2019.0,105,ja,0,7.907
['Action'],2006.0,145,es,0,5.9
"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Thriller']",2013.0,73,en,0,3.333
['Drama'],2015.0,13,el,0,9.5
['Drama'],1973.0,105,en,0,6.0
"['Crime', 'Drama', 'Music', 'Romance']",1934.0,84,en,0,5.9
"['Horror', 'Thriller']",2007.0,89,en,0,5.57
"['Comedy', 'Drama']",2019.0,19,fr,0,6.75
"['Crime', 'Horror', 'Mystery']",2022.0,122,en,0,4.944
"['Animation', 'Comedy']",2021.0,82,ja,0,5.8
"['Adventure', 'Animation', 'Comedy', 'Family']",2025.0,93,en,0,5.943
['Drama'],1954.0,147,ur,0,8.0
['Drama'],2012.0,100,tl,0,6.1
"['Action', 'Drama', 'Science Fiction']",2020.0,129,ru,0,6.863
"['Adventure', 'Family', 'Fantasy']",1995.0,104,en,0,7.244
['Comedy'],1997.0,102,it,0,0.0
"['Comedy', 'Romance']",1999.0,131,hi,0,5.575
"['Comedy', 'Horror']",2009.0,88,no,0,5.979
"['Comedy', 'Drama']",1996.0,99,fr,0,6.665
['Science Fiction'],2014.0,85,en,0,4.2
"['Adventure', 'Drama']",2018.0,97,en,0,6.53
['Documentary'],2011.0,68,es,0,0.0
"['Action', 'Comedy', 'Thriller']",2008.0,110,en,0,6.202
"['Crime', 'Mystery', 'Thriller']",2017.0,108,ko,0,7.886
"['Comedy', 'Fantasy', 'Horror', 'Music']",1989.0,97,en,0,3.5
"['Drama', 'Music', 'Romance']",2025.0,128,en,0,6.4
"['Action', 'Crime', 'Thriller']",1998.0,100,en,0,5.4
"['Drama', 'TV Movie']",1963.0,95,sv,0,0.0
[],2006.0,151,hi,0,4.857
['Drama'],2015.0,14,en,0,3.7
"['Comedy', 'Drama']",2014.0,103,fi,0,6.6
"['Horror', 'Thriller']",2017.0,88,en,0,5.6
"['Crime', 'Drama', 'Thriller']",2018.0,112,en,0,5.2
['Comedy'],1985.0,86,en,0,3.406
"['Drama', 'War']",2007.0,90,en,0,5.981
"['Drama', 'Romance']",2010.0,83,en,0,6.53
"['Comedy', 'Crime']",1958.0,95,fi,0,4.7
"['Drama', 'History']",2022.0,114,de,0,6.087
"['Comedy', 'Crime', 'Drama']",2009.0,105,en,0,6.482
"['Drama', 'Fantasy', 'Romance']",2021.0,114,en,0,7.788
"['Action', 'Drama', 'Romance', 'Western']",1999.0,117,en,0,5.6
"['Horror', 'TV Movie']",1971.0,50,en,0,0.0
['Horror'],2005.0,94,en,0,4.428
"['Drama', 'Horror']",2008.0,3,en,0,5.867
"['Comedy', 'Music']",1974.0,132,en,0,6.0
"['Animation', 'Drama', 'History', 'War']",1982.0,64,en,0,5.3
"['Comedy', 'Documentary']",1999.0,107,en,0,7.611
"['Action', 'Adventure', 'Animation', 'Comedy']",2016.0,120,ja,0,7.2
['Drama'],1977.0,115,sv,0,4.571
"['Crime', 'Drama', 'Thriller']",1951.0,98,en,0,5.9
"['Horror', 'Thriller']",2009.0,90,en,0,6.29
"['Horror', 'Thriller']",1989.0,89,en,0,5.42
"['Crime', 'Horror', 'Mystery', 'Thriller']",1997.0,112,ja,0,7.516
"['Comedy', 'Drama', 'TV Movie']",1996.0,48,sv,0,5.321
"['Animation', 'Drama']",2011.0,11,en,0,4.0
"['Drama', 'Horror', 'Mystery']",2004.0,98,fr,0,5.743
"['Drama', 'History', 'TV Movie']",2012.0,192,en,0,5.875
['Action'],1994.0,96,en,0,3.654
"['Crime', 'Drama']",1987.0,115,en,0,5.6
"['Crime', 'Drama', 'Mystery']",2008.0,141,en,0,7.58
['Drama'],1972.0,86,de,0,4.7
['Drama'],1946.0,99,sv,0,0.0
"['Comedy', 'Fantasy']",2002.0,92,en,0,3.0
"['Action', 'Crime', 'Drama']",1985.0,109,en,0,5.3
"['Animation', 'Drama']",2024.0,92,it,0,7.5
"['Drama', 'Romance']",2024.0,103,ru,0,7.053
['Horror'],2012.0,95,en,0,4.341
"['Action', 'Thriller']",2004.0,90,en,0,5.538
['Documentary'],1987.0,32,en,0,6.5
"['Comedy', 'Drama', 'Romance']",1968.0,155,en,0,7.2
"['Fantasy', 'Horror', 'Mystery']",2025.0,14,it,0,0.0
[],1996.0,7,en,0,0.0
['Western'],1950.0,61,en,0,4.0
"['Fantasy', 'Horror']",1972.0,93,en,0,5.451
"['Comedy', 'Crime', 'Drama', 'Science Fiction']",2023.0,99,en,0,6.9
"['Comedy', 'Western']",1974.0,93,en,0,7.246
[],1978.0,50,zh,0,0.0
['Action'],1978.0,134,en,0,6.839
"['Crime', 'Drama', 'Thriller']",2024.0,105,sv,0,6.2
"['Drama', 'Thriller']",2004.0,85,pt,0,5.6
['Horror'],2019.0,18,ga,0,6.0
['Drama'],2022.0,66,ko,0,7.0
['Comedy'],2024.0,115,ar,0,6.111
['Drama'],2012.0,201,ja,0,6.5
"['Action', 'Crime', 'Drama', 'History', 'Thriller']",2016.0,133,en,0,7.064
"['Crime', 'Mystery', 'Thriller']",2014.0,138,ml,0,4.7
"['Crime', 'Drama', 'Mystery', 'Thriller']",2018.0,141,en,0,6.845
"['Drama', 'History']",2005.0,136,en,0,7.57
['Drama'],2015.0,6,en,0,8.1
['Drama'],2018.0,85,en,0,0.0
['Drama'],2008.0,115,no,0,7.1
"['Drama', 'Romance']",2010.0,105,en,0,6.529
['Science Fiction'],2020.0,14,en,0,8.0
"['Crime', 'Drama', 'Romance', 'Thriller']",1995.0,88,en,0,6.3
"['Horror', 'Science Fiction', 'Thriller']",2016.0,98,en,0,4.7
"['Horror', 'Thriller']",2019.0,99,en,0,5.822
['Comedy'],2019.0,108,fr,0,7.247
"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",2017.0,100,en,0,7.638
[],1962.0,79,ja,0,0.0
"['Comedy', 'Drama']",1987.0,112,en,0,6.343
"['Horror', 'Thriller']",2018.0,85,en,0,5.0
['Drama'],2021.0,105,en,0,6.931
"['Action', 'Drama']",1986.0,89,en,0,4.833
['Horror'],1985.0,43,ja,0,4.77
"['Animation', 'Drama', 'Family', 'Mystery']",2014.0,103,ja,0,7.9
"['Drama', 'Romance']",2017.0,100,es,0,7.0
['Horror'],2024.0,87,id,0,5.0
"['Horror', 'Thriller']",2012.0,100,en,0,5.342
"['Adventure', 'Family', 'Fantasy']",2004.0,90,fi,0,5.2
"['Comedy', 'Drama']",2010.0,100,en,0,5.6
"['Crime', 'Drama', 'Mystery', 'Thriller']",2005.0,101,sv,0,5.5
['Drama'],2025.0,112,en,0,6.167
['Drama'],2014.0,106,en,0,7.1
['Drama'],2012.0,95,en,0,5.934
"['Comedy', 'Drama']",1918.0,50,en,0,0.0
"['Drama', 'Romance']",1989.0,110,en,0,5.6
"['Comedy', 'Drama']",1993.0,83,en,0,4.2
"['Animation', 'Drama', 'Fantasy', 'Romance']",2020.0,140,ja,0,8.292
"['Comedy', 'Music']",1954.0,115,en,0,4.0
"['Crime', 'Mystery', 'Thriller']",2006.0,114,en,0,4.983
"['Drama', 'Romance']",2005.0,84,en,0,4.885
"['Drama', 'Romance']",2009.0,125,en,0,6.1
['Comedy'],2022.0,86,en,0,0.0
"['Action', 'Drama', 'Family', 'Romance']",1983.0,150,hi,0,9.5
"['Horror', 'Science Fiction', 'Thriller']",2018.0,102,en,0,5.628
"['Action', 'Drama']",2004.0,167,te,0,6.467
['Comedy'],2019.0,84,en,0,6.754
['TV Movie'],2000.0,90,is,0,0.0
"['Drama', 'Family']",2018.0,100,et,0,6.9
"['Drama', 'Mystery', 'Thriller']",2009.0,111,en,0,6.614
"['Drama', 'Thriller']",2005.0,95,en,0,4.3
['Drama'],1991.0,150,en,0,0.0
['Drama'],2018.0,29,fr,0,0.0
"['Crime', 'Drama', 'Romance']",1983.0,94,en,0,7.0
"['Crime', 'Drama', 'Thriller']",2005.0,96,en,0,7.164
"['Drama', 'Music']",2019.0,136,en,0,5.835
"['Drama', 'Fantasy']",2008.0,112,fr,0,6.3
['Horror'],2020.0,73,en,0,5.0
"['Comedy', 'Romance']",2007.0,115,en,0,6.083
"['Drama', 'Science Fiction', 'Thriller']",2000.0,95,en,0,4.273
"['Action', 'Crime']",1975.0,85,tr,0,7.8
"['Drama', 'TV Movie']",2019.0,87,en,0,6.7
"['Fantasy', 'Romance']",1912.0,20,en,0,0.0
"['Drama', 'Romance']",1937.0,100,pl,0,6.25
"['Comedy', 'Family']",1993.0,94,en,0,5.881
"['Comedy', 'Romance']",2009.0,92,en,0,5.6
"['Action', 'Adventure', 'Drama']",1983.0,93,no,0,6.5
"['Drama', 'Romance']",2025.0,127,ja,0,7.458
['Drama'],1924.0,50,en,0,0.0
"['Crime', 'Drama', 'Thriller']",1993.0,97,en,0,7.487
"['Adventure', 'Fantasy', 'Horror', 'Mystery']",2024.0,98,en,0,6.231
"['Action', 'Adventure', 'Drama', 'Science Fiction']",2022.0,95,ja,0,6.2
['Drama'],2006.0,25,sv,0,0.0
"['Adventure', 'Drama', 'TV Movie', 'Thriller']",2002.0,176,en,0,6.8
"['Comedy', 'Crime', 'Drama']",2019.0,110,en,0,6.471
['Comedy'],1999.0,90,it,0,5.268
"['Horror', 'Science Fiction']",2014.0,86,en,0,4.4
"['Horror', 'Mystery', 'Thriller']",1986.0,77,tr,0,4.0
"['Action', 'Crime', 'Drama']",2010.0,87,no,0,6.2
"['Action', 'Drama', 'Thriller']",2007.0,110,en,0,6.727
['Drama'],2005.0,110,da,0,5.9
"['Comedy', 'Horror']",2010.0,88,en,0,5.418
['Drama'],2016.0,100,es,0,7.548
"['Adventure', 'Drama']",2013.0,115,en,0,7.451
"['Action', 'Fantasy', 'Horror']",1989.0,103,en,0,6.257
['Drama'],1940.0,90,sv,0,0.0
"['Horror', 'Thriller']",2009.0,84,it,0,3.771
"['Action', 'Adventure', 'Science Fiction', 'Thriller']",2017.0,109,zh,0,5.9
"['Action', 'Drama', 'History']",2015.0,105,zh,0,7.03
['Horror'],2016.0,90,en,0,4.723
['Documentary'],1966.0,20,it,0,0.0
"['Drama', 'Romance']",2022.0,97,en,0,7.0
[],1976.0,60,en,0,0.0
"['Mystery', 'TV Movie', 'Thriller']",2020.0,90,en,0,6.5
['Comedy'],2014.0,104,en,0,6.461
"['Comedy', 'Romance']",2022.0,93,fr,0,5.927
"['Drama', 'Horror', 'Mystery', 'Thriller']",2006.0,79,en,0,5.1
"['Action', 'Horror', 'Science Fiction']",2004.0,94,en,0,6.354
"['Crime', 'Drama']",1961.0,67,en,0,4.9
"['Documentary', 'Drama']",1973.0,85,es,0,2.0
['Drama'],2013.0,109,de,0,6.5
[],1991.0,150,ja,0,0.0
"['Action', 'Comedy']",2011.0,104,en,0,6.112
['Drama'],2021.0,85,fr,0,8.5
['Drama'],2019.0,102,en,0,5.3
"['Drama', 'TV Movie']",1999.0,90,de,0,0.0
"['Action', 'Crime']",2024.0,96,en,0,5.739
"['Drama', 'Horror']",2014.0,94,en,0,6.53
"['Drama', 'Thriller']",2010.0,85,fr,0,4.3
"['Crime', 'Drama']",2017.0,98,fr,0,7.5
"['Comedy', 'History', 'Romance']",1998.0,124,en,0,6.8
[],2008.0,100,hu,0,5.7
"['Drama', 'Horror']",2000.0,115,ja,0,7.119
"['Animation', 'Family', 'Horror']",2025.0,10,en,0,0.0
"['Mystery', 'TV Movie', 'Thriller']",2022.0,90,en,0,5.2
['Drama'],2015.0,124,en,0,7.161
"['Comedy', 'Crime']",1955.0,91,en,0,7.273
"['Drama', 'Music', 'Romance']",2008.0,98,en,0,6.683
"['Documentary', 'Music']",1984.0,48,en,0,0.0
"['Action', 'Comedy', 'Family']",2015.0,94,en,0,5.18
"['Horror', 'Mystery', 'Thriller']",2006.0,97,no,0,6.265
"['Drama', 'TV Movie']",2001.0,99,en,0,7.322
"['Animation', 'Family', 'Fantasy']",1997.0,72,en,0,6.228
['Drama'],1990.0,108,it,0,7.2
"['Action', 'Comedy']",1990.0,91,en,0,4.7
"['Horror', 'Thriller']",2025.0,94,id,0,5.7
"['Drama', 'Romance']",2008.0,109,en,0,7.537
"['Action', 'Science Fiction', 'Thriller']",1992.0,103,en,0,6.3
"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",2008.0,117,en,0,6.546
"['Adventure', 'Science Fiction']",1998.0,130,en,0,5.437
"['Action', 'Thriller']",2023.0,100,en,0,6.478
"['Comedy', 'Drama', 'Romance']",2016.0,97,en,0,6.44
"['Crime', 'Drama', 'Mystery']",1957.0,116,en,0,8.219
"['Comedy', 'Family', 'Romance']",1992.0,90,en,0,5.58
"['Action', 'Adventure', 'Science Fiction']",2013.0,126,en,0,6.285
"['Animation', 'Music', 'Romance']",2019.0,84,ja,0,6.2
"['Action', 'Drama', 'Mystery']",2025.0,108,en,0,6.419
"['Comedy', 'Romance']",2014.0,85,ko,0,4.0
"['Comedy', 'Horror', 'Science Fiction']",1994.0,110,it,0,5.7
"['Comedy', 'Drama']",2003.0,92,en,0,6.9
['Action'],2025.0,90,zh,0,4.6
"['Drama', 'Science Fiction', 'Thriller']",2021.0,93,en,0,6.62
"['Action', 'Romance']",2016.0,5,de,0,8.0
"['Comedy', 'Horror', 'Science Fiction', 'TV Movie']",2010.0,92,en,0,4.186
"['Horror', 'Science Fiction']",2006.0,91,en,0,2.333
"['Comedy', 'Drama']",1994.0,98,en,0,5.598
"['Adventure', 'Romance']",1922.0,133,en,0,6.398
"['Drama', 'Horror']",2021.0,88,en,0,3.7
['Family'],2009.0,10,nl,0,1.0
"['Drama', 'Thriller', 'War']",1959.0,93,en,0,6.4
"['Crime', 'Drama']",1975.0,93,da,0,6.0
"['Horror', 'Mystery', 'Romance', 'Thriller']",1961.0,84,en,0,6.379
"['Drama', 'History']",1999.0,162,en,0,6.4
"['Drama', 'Music']",2008.0,107,de,0,4.9
[],2004.0,77,en,0,0.0
"['Comedy', 'Horror', 'Mystery']",2017.0,97,en,0,6.7
"['Family', 'Fantasy']",1973.0,81,ru,0,5.4
"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",2021.0,99,en,0,7.85
"['Comedy', 'Drama', 'Romance']",2005.0,128,en,0,5.6
"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']",2010.0,82,en,0,5.9
['Documentary'],2016.0,167,en,0,7.5
['Thriller'],2018.0,91,en,0,6.117
"['Fantasy', 'Horror']",2019.0,92,en,0,7.7
['Science Fiction'],1984.0,95,en,0,3.6
['Thriller'],2023.0,87,en,0,3.0
['Animation'],1934.0,7,en,0,6.542
"['Horror', 'Science Fiction', 'Thriller']",2015.0,81,en,0,5.875
"['Drama', 'Romance']",2008.0,112,en,0,6.299
['Horror'],2024.0,113,en,0,6.0
['Drama'],2010.0,35,en,0,7.0
"['Comedy', 'Drama']",2013.0,90,en,0,5.7
['Drama'],2005.0,113,es,0,6.756
['Drama'],2022.0,10,en,0,0.0
[],1974.0,122,bn,0,0.0
"['Drama', 'Romance']",1918.0,60,en,0,0.0
"['Drama', 'TV Movie']",1988.0,100,en,0,5.4
"['Action', 'Animation', 'Comedy']",2010.0,19,ja,0,7.244
"['Comedy', 'Romance']",2009.0,104,en,0,6.482
"['Documentary', 'Drama', 'Fantasy']",2018.0,87,en,0,3.6
"['Action', 'Adventure', 'Fantasy']",2011.0,45,ja,0,5.5
"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",2006.0,180,en,0,6.998
"['Comedy', 'Horror']",2010.0,89,en,0,7.4
[],2004.0,156,kn,0,0.0
"['Animation', 'Family']",2015.0,4,en,0,6.085
"['Drama', 'Family', 'Romance']",1975.0,86,pl,0,6.667
"['Adventure', 'Drama']",2010.0,103,de,0,6.607
['Documentary'],1972.0,82,ja,0,7.2
"['Comedy', 'Drama']",1983.0,91,en,0,6.5
"['Action', 'Drama']",1987.0,125,hi,0,9.5
['Horror'],1987.0,107,en,0,4.5
"['Crime', 'Drama', 'Mystery', 'Thriller']",1997.0,115,en,0,6.524
