Movie_id,Popularity
741592,4.6357
11628,4.5097
11090,5.063
376867,6.9546
199,3.5497
1210732,3.9304
9072,6.2911
240143,4.6294
2110,5.516
10280,4.8991
45317,4.476
