Movie_id,Vote_average,Vote_count
37257,8.219,1624
319939,0.0,0
57251,6.467,45
333091,4.5,65
241257,5.575,1864
306,5.9,2073
596925,5.0,1
463821,6.248,2268
292992,3.455,11
69169,4.8,20
826945,4.0,3
231225,0.0,0
471988,0.0,0
9314,6.784,1606
1444723,0.0,0
579,6.037,2078
65693,4.5,4
539885,5.825,2710
855823,7.276,441
193282,6.1,6
285563,0.0,0
46270,5.0,30
8872,6.691,2420
1276073,6.851,292
279988,3.8,48
207508,3.7,19
329718,5.762,141
295943,6.0,1
550765,8.0,1
57001,2.0,1
464331,5.6,77
270313,6.4,16
481790,3.571,7
1321641,0.0,0
1859,7.496,421
1227274,7.0,2
95504,5.7,3
54712,6.3,10
1061222,0.0,0
10660,6.711,895
13342,6.801,1342
1371727,7.179,198
610947,0.0,0
1466319,6.8,11
204634,5.3,13
41170,5.429,7
813913,0.0,0
308504,6.41,1136
419479,6.172,3827
263109,7.0,1485
71326,4.522,67
396263,7.307,809
405815,5.1,64
296107,0.0,0
1088514,6.753,661
760926,6.195,637
36055,5.269,78
647271,7.3,3
840991,5.0,2
1880,6.307,867
669803,7.0,2
301906,6.6,5
91220,6.0,1
464331,5.6,77
2239,6.645,183
418218,4.7,9
470525,5.0,1
402339,6.2,5
14325,7.119,278
695932,7.706,107
404930,6.0,1
315758,0.0,0
173779,4.9,9
504,7.209,2486
845659,6.767,324
1223460,5.0,6
1010928,6.087,498
1690,5.954,3871
243831,3.1,4
9604,6.222,1569
586318,0.0,0
49375,5.756,43
911916,0.0,0
158949,4.111,9
542713,5.64,186
11358,6.305,1616
726405,0.0,0
884857,0.0,0
333928,1.0,2
1265344,6.506,158
10582,5.9,70
68936,5.8,8
10381,6.081,149
41662,7.114,337
42549,4.2,20
330483,7.192,1945
299559,4.8,6
159192,6.7,3
1011944,0.0,0
642885,7.161,1800
217919,6.2,47
654896,5.9,17
51123,4.8,3
1026377,6.038,13
2616,6.793,1316
555475,8.5,2
423670,0.0,0
36979,5.1,27
845394,2.0,1
977988,0.0,0
579,6.037,2078
65693,4.5,4
539885,5.825,2710
855823,7.276,441
628748,0.0,0
285563,0.0,0
413546,0.0,0
46270,5.0,30
8872,6.691,2420
1276073,6.851,292
279988,3.8,48
329718,5.762,141
295943,6.0,1
20941,8.148,512
111650,6.088,17
531032,0.0,0
117667,0.0,0
668482,6.791,796
10975,7.335,623
423410,6.0,3
270204,6.818,11
484718,6.347,2348
349067,6.783,279
471844,0.0,0
738013,0.0,0
522241,7.03,1290
62215,7.159,3746
51776,5.1,28
1251,7.479,2220
1198748,0.0,0
545793,0.0,0
18300,5.5,139
1121857,0.0,0
672021,0.0,0
209276,7.1,995
44808,4.3,46
1025831,5.5,2
1489510,7.5,10
257171,5.5,13
2370,6.017,407
642,7.608,2409
278086,6.6,37
31277,4.1,37
9884,5.8,1454
1059007,0.0,0
10190,6.188,154
14696,8.005,628
1192174,7.172,96
9638,6.518,761
11205,6.894,428
1412113,8.417,440
619778,6.749,2554
4442,5.846,2899
68297,7.107,56
631842,6.25,3008
1389158,6.807,57
262374,0.0,0
1287520,0.0,0
1155067,4.143,7
351460,4.3,4084
59735,4.65,30
325676,5.0,1
260796,8.0,1
956496,4.267,15
9992,6.385,3001
1226405,0.0,0
398498,0.0,0
262879,6.9,12
181574,8.1,15
47302,5.226,31
445715,4.4,8
275085,5.0,4
241092,3.667,6
1057491,6.155,97
961256,7.333,6
715580,4.1,7
151733,2.5,2
15999,7.654,767
15999,7.654,767
770034,0.0,0
299558,1.0,1
25376,7.976,2788
302624,5.0,1
270833,8.5,2
94353,5.3,15
462944,8.0,2
10598,5.321,117
410199,6.107,1264
50512,6.1,159
44961,5.8,18
29406,5.886,79
4689,7.459,1635
726773,2.0,2
1422004,8.0,7
1240475,7.545,11
1191610,6.955,77
270809,6.333,6
60540,5.43,115
508152,6.356,45
19898,6.587,2579
690259,0.0,0
296264,7.3,13
727293,6.581,597
502817,6.5,4
111837,6.25,4
605478,6.1,33
696926,0.0,1
11652,7.008,1004
852363,5.1,5
1077670,5.786,35
11078,6.0,1041
668047,6.565,84
652754,6.7,64
180526,5.45,10
5511,7.8,1218
55546,6.694,18
986070,6.321,443
652837,8.3,568
1481655,0.0,0
795403,0.0,0
36196,6.394,90
1504373,4.0,1
168344,5.0,1
25241,4.901,126
827168,6.7,47
1432605,8.4,7
9896,6.283,1921
1061222,0.0,0
12106,6.536,1905
43351,5.6,25
39451,5.657,3398
205867,5.6,5
9519,6.767,403
1026468,7.8,9
574704,5.167,3
35908,4.932,59
923939,7.246,1314
929183,4.417,6
290825,4.646,469
270185,0.0,0
517146,5.0,4
44444,4.857,49
1220552,0.0,0
427485,0.0,0
22976,5.179,78
2619,6.256,1452
1970,5.924,3127
967144,0.0,0
1122573,0.0,0
34653,7.3,1637
890980,7.302,807
26185,6.058,104
189312,5.423,39
1063639,8.0,1
273554,4.5,6
155245,3.0,6
80,7.8,3709
1371727,7.179,198
270400,7.1,476
1017272,0.0,0
582759,4.615,13
986263,5.471,35
84330,6.129,519
760147,4.2,13
210422,6.0,2
781910,0.0,0
1242886,3.0,3
1447668,0.0,0
369421,0.0,0
232771,4.3,18
53977,3.4,5
2288,6.83,3680
273223,2.333,3
588338,1.0,2
481790,3.571,7
306517,6.5,2
491303,6.9,108
58448,5.445,55
1005972,6.57,43
16619,7.5,680
81218,6.2,20
944782,7.0,3
2486,5.129,3406
105648,3.75,4
12572,5.944,581
218078,3.375,4
592350,8.137,1249
547783,0.0,0
86049,7.5,10
706693,5.288,33
157416,6.0,2
656651,0.0,0
416009,0.0,0
264999,6.149,1846
1352755,6.028,158
598023,2.0,1
14534,7.3,728
1360866,0.0,0
7461,6.4,2131
961883,0.0,0
332411,5.699,715
192623,5.8,51
823754,8.005,582
597233,5.273,132
192,7.492,3253
290735,3.0,2
1204813,0.0,0
388399,7.064,2792
9705,6.254,2878
734454,0.0,0
25527,7.553,169
156960,5.5,1
25195,6.897,2127
1194032,0.0,0
118547,5.2,22
42480,2.95,10
604822,6.4,596
23282,7.918,312
1528196,0.0,0
404930,6.0,1
717634,6.028,231
1024452,6.267,105
14359,7.203,1874
1071117,0.0,0
79319,5.597,114
30567,4.462,13
515466,4.9,18
794,7.408,2337
559401,5.691,510
729157,0.0,0
278086,6.6,37
85870,6.4,305
862556,6.0,2
1118070,0.0,0
291554,2.0,8
327157,5.3,3
20006,5.474,250
502655,2.0,1
75886,5.0,14
380623,6.4,243
362998,5.7,36
1541644,0.0,0
298091,4.438,8
9894,5.995,2605
1128538,0.0,0
301307,3.6,5
28410,5.8,120
709631,6.437,1020
1244568,5.0,4
1365378,7.289,19
931541,8.9,7
15542,4.7,68
1073125,7.294,97
286483,6.8,3
214418,6.261,46
400411,4.335,411
218329,4.3,82
1039641,1.0,3
1039641,1.0,3
457308,6.7,113
12105,7.19,540
1290183,6.778,8
1444018,10.0,1
265746,6.0,1
57521,6.7,123
409381,5.0,1
132311,1.5,2
20122,7.6,142
24481,7.26,183
82662,5.278,36
5549,6.029,2068
1277186,0.0,0
6696,5.6,9
849369,5.821,176
21833,5.2,22
265282,2.0,2
1283515,0.0,0
912291,0.0,0
748683,2.5,4
84987,2.4,9
7303,6.134,2030
254961,4.7,7
11835,6.784,1219
89125,5.5,39
191152,6.421,38
389645,7.455,11
953305,0.0,0
931853,6.5,2
387862,3.0,1
55396,6.735,17
411625,4.4,21
85207,3.7,57
1044771,0.0,0
727908,4.2,9
432961,6.5,2
108450,5.153,59
408579,6.4,9
80035,5.592,2433
262595,0.0,0
90103,4.0,1
475602,8.4,5
99873,6.5,26
33361,6.1,22
608950,3.857,7
1115030,0.0,0
309539,6.5,4
75717,3.2,2
857394,0.0,0
769544,0.0,0
88844,4.714,28
998022,7.222,674
11081,6.378,1712
535869,6.5,4
674704,0.0,0
85287,5.5,2
513268,6.232,408
73678,5.548,31
98644,5.0,25
11497,6.808,1111
2370,6.017,407
924096,5.0,4
452981,6.0,6
652754,6.7,64
93745,5.3,6
78045,6.2,19
38810,7.1,2557
9029,6.109,3231
56705,5.3,101
617249,3.482,55
1368591,0.0,0
1300281,0.0,0
275085,5.0,4
1194032,0.0,0
423670,0.0,0
455223,0.0,0
746112,0.0,0
35064,6.395,43
154089,5.0,5
861938,0.0,0
166701,7.5,2
998581,0.0,0
403509,6.475,275
14442,6.477,1945
464324,8.0,1
59053,6.7,191
603519,6.651,265
157416,6.0,2
20164,5.667,48
10246,6.405,943
371250,6.5,6
11497,6.808,1111
924096,5.0,4
452981,6.0,6
652754,6.7,64
93745,5.3,6
78045,6.2,19
38810,7.1,2557
293,7.0,1169
399035,6.4,4580
1073125,7.294,97
286483,6.8,3
1017066,6.631,88
12105,7.19,540
1290183,6.778,8
57521,6.7,123
643707,0.0,0
132311,1.5,2
20122,7.6,142
24481,7.26,183
82662,5.278,36
5549,6.029,2068
1277186,0.0,0
206846,10.0,5
6696,5.6,9
200923,6.188,24
21833,5.2,22
1283515,0.0,0
912291,0.0,0
170687,6.701,1769
72135,5.5,4
527332,0.0,0
426159,6.4,5
1369630,0.0,0
134428,6.0,1
1545028,0.0,0
228970,7.008,2640
1456526,0.0,0
79891,3.682,11
11565,5.8,1676
244151,7.0,6
1368677,0.0,0
31001,3.997,29
606,7.2,1502
10190,6.188,154
618588,7.555,892
602147,6.331,721
461698,4.3,14
656732,0.0,0
656732,0.0,0
396141,4.1,7
314309,4.5,6
270313,6.4,16
11853,5.4,260
653349,7.039,864
2289,6.938,1929
1336941,2.5,2
9696,6.985,1076
807979,5.2,5
433092,6.688,48
562734,0.0,0
10810,6.616,121
348453,4.889,9
633622,0.0,0
809121,8.0,1
1339206,5.636,11
11171,7.71,1229
9906,5.772,1447
315112,4.7,47
587988,0.0,0
9103,6.2,776
691484,2.7,3
1106243,0.0,0
17422,7.326,112
1604783,0.0,0
302081,6.8,19
1140200,0.0,0
1073973,8.0,1
819761,0.0,0
448394,0.0,0
66557,6.1,35
220286,5.953,534
446131,5.884,319
44419,6.0,2
10010,6.652,1546
1514803,0.0,0
115153,5.5,12
480455,6.2,4
1330400,5.2,6
115153,5.5,12
480455,6.2,4
1330400,5.2,6
306819,7.554,5897
34813,6.248,1926
43950,6.2,169
1459745,0.0,0
962228,0.0,0
294132,5.047,212
274479,6.55,4248
89326,5.7,88
1381634,7.0,4
855404,0.0,0
482199,0.0,0
477898,3.0,1
356021,4.3,18
71582,4.3,9
427337,6.0,21
1993,6.5,143
518497,7.125,108
197976,8.0,20
1614973,0.0,0
9008,7.456,2006
118406,7.36,1235
1166551,5.0,1
100521,5.3,6
601666,6.575,2915
1321108,5.938,32
118903,2.0,3
426375,5.7,180
328387,7.0,6960
1508915,0.0,0
860155,4.364,22
474511,4.5,4
40850,5.5,122
17927,6.114,682
13446,7.236,609
55016,4.3,26
15387,7.944,108
4558,7.7,283
4558,7.7,283
447848,9.0,1
139522,5.0,3
795071,7.3,3
78770,0.0,0
535404,5.5,20
10227,7.727,644
1522547,7.0,2
698948,7.857,1447
1303312,0.0,0
29315,3.8,19
341560,5.2,4
1061010,0.0,0
9452,6.3,262
2609,7.247,2148
1119537,7.875,28
11822,5.1,313
1442538,6.2,10
166207,5.5,17
60421,6.618,89
252962,6.7,12
11011,5.943,2382
323271,3.8,4
407522,0.0,0
322346,3.3,10
734178,1.0,1
848187,5.957,614
321697,6.776,4311
17158,5.3,66
629515,7.3,3
60207,6.8,5
503165,6.1,6
776291,8.5,2
1280518,5.167,6
200438,0.0,0
1093995,6.1,217
19186,7.018,414
823429,0.0,0
367153,3.8,8
418399,7.0,163
573544,0.0,0
68329,0.0,0
143483,4.1,7
1127227,5.857,14
256911,4.0,3
75674,6.5,1215
100416,4.833,51
1442776,6.2,28
389647,7.222,9
44801,6.1,82
1359229,0.0,0
1243063,8.5,4
186632,5.4,9
354278,4.7,10
855569,5.286,14
181955,7.1,24
11975,7.019,1434
1331349,5.0,22
216604,0.0,0
10246,6.405,943
1069945,7.8,75
296925,2.0,1
38810,7.1,2557
507654,6.75,8
80585,6.188,1333
1329338,0.0,0
294493,2.0,1
115665,5.6,19
327703,3.5,5
1335855,0.0,0
1319951,6.319,80
934962,0.0,0
1456526,0.0,0
11565,5.8,1676
1362101,6.954,98
983014,0.0,0
31001,3.997,29
606,7.2,1502
10190,6.188,154
574704,5.167,3
1331349,5.0,22
10246,6.405,943
277702,5.7,63
121856,5.431,8029
95257,6.1,11
1142101,5.196,28
1051335,3.0,1
914810,0.0,0
315140,6.2,11
401478,6.229,376
252403,5.9,9
1470638,0.0,0
390635,7.714,194
87462,5.257,35
154089,5.0,5
205126,4.388,85
145914,6.4,19
880921,5.333,3
839369,6.573,1000
144566,5.196,28
11683,6.2,1711
55224,7.2,11
38842,6.482,336
526811,5.644,111
362901,0.0,0
85350,7.5,5434
18276,5.7,131
547514,5.0,2
282199,10.0,1
1025831,5.5,2
499124,0.0,0
217919,6.2,47
233194,3.0,1
68569,6.2,58
1381,6.905,3020
8874,6.565,2834
720026,5.1,237
1220552,0.0,0
98486,4.534,29
299,6.366,388
18040,5.015,65
283979,6.1,11
166451,7.8,28
132313,5.5,28
1497,6.211,1216
668640,6.642,437
600335,6.6,92
264561,1.7,6
55931,7.2,1724
20371,4.3,18
1262299,8.333,63
464324,8.0,1
177937,5.5,9
9331,6.641,1646
293,7.0,1169
386742,0.0,0
175587,6.4,9
30431,6.409,242
185368,6.667,3
1049729,0.0,0
221944,1.0,2
61410,7.0,55
619778,6.749,2554
1398451,2.5,2
1115326,0.0,0
1147964,5.756,43
252152,0.0,0
452910,7.53,199
965091,0.0,0
1192174,7.172,96
228064,4.957,23
938008,7.663,411
9101,6.387,509
68297,7.107,56
797299,0.0,0
67957,6.375,12
110312,6.5,16
972533,6.935,570
792293,6.68,763
1142479,0.0,0
284874,10.0,1
99419,5.3,18
814,7.4,2646
675424,8.0,2
1219556,6.9,77
1375832,0.0,0
802706,6.5,1
144566,5.196,28
1283671,6.4,7
232047,7.6,5
269287,4.571,7
90532,7.4,6
817912,0.0,0
423410,6.0,3
9944,6.594,1721
11319,6.784,2644
85287,5.5,2
658428,5.15,20
755198,4.5,2
63784,5.5,28
2103,5.937,1411
899996,0.0,0
31001,3.997,29
9346,6.592,1421
252152,0.0,0
21431,3.9,8
80585,6.188,1333
18040,5.015,65
1329338,0.0,0
7014,6.462,53
115665,5.6,19
327703,3.5,5
41362,6.217,58
1335855,0.0,0
1319951,6.319,80
934962,0.0,0
26316,5.4,29
11388,4.858,53
302624,5.0,1
1362101,6.954,98
208227,6.1,12
21519,7.194,527
271,7.0,193
770643,5.6,5
84274,5.037,27
934962,0.0,0
672517,0.0,0
37190,4.2,56
71793,5.7,15
293768,6.236,1327
80920,4.826,66
71859,7.544,3029
10402,6.0,1508
308457,5.97,164
113674,4.021,24
890,6.591,33
9473,7.3,2882
982506,0.0,0
354382,5.3,29
1359375,0.0,0
1422179,6.583,36
553,7.76,2627
460100,5.3,18
84204,6.082,502
1379587,5.457,58
666365,0.0,0
8390,6.938,2580
14533,7.115,803
409397,0.0,0
597560,4.5,4
3984,4.656,16
835861,7.0,1
934079,4.0,4
301365,6.51,3884
1227694,8.5,12
504903,6.9,16
740925,5.881,712
373352,1.0,1
1375,5.777,3403
977988,0.0,0
259130,4.2,5
975773,6.932,628
1370124,5.463,27
252279,4.0,1
1000897,0.0,0
657851,5.0,2
8688,6.179,1475
355797,6.5,2
276384,0.0,0
25939,7.2,65
13346,6.7,251
10148,5.108,65
468301,5.0,1
374328,2.875,8
1027464,5.3,9
4290,5.2,34
932430,7.203,180
252976,0.0,0
901,8.258,2398
26652,6.2,52
213208,4.143,14
119786,5.5,2
948713,7.221,794
12120,5.696,562
384680,6.947,2459
69371,5.1,11
489280,4.2,30
21575,7.57,1687
1083129,9.0,1
1069153,7.3,3
15157,7.316,2101
1685,6.1,1432
761226,6.413,23
319939,0.0,0
461557,5.3,10
10998,6.8,1645
2084,5.9,426
1330026,0.0,0
491622,6.6,52
50473,4.107,28
50473,4.107,28
1126389,10.0,3
688023,3.0,3
960815,4.2,19
1437876,0.0,0
170274,0.0,0
1132260,0.0,0
788399,0.0,0
675680,4.0,3
683849,0.0,0
261600,6.0,2
246196,6.2,101
2655,6.431,1979
9273,6.3,4449
567896,8.0,5
85219,5.0,4
10147,6.559,2340
136634,4.429,7
1413,6.578,236
792028,0.0,0
295693,6.453,7386
839369,6.573,1000
32140,6.7,45
13056,5.832,1263
1182222,5.727,11
92393,3.785,86
52001,5.358,172
9722,5.1,1624
41793,5.0,61
1212142,5.575,305
728294,5.0,1
493238,7.0,5
477898,3.0,1
466686,5.0,2
262,7.783,2526
734462,0.0,0
826745,0.0,0
333381,6.1,1250
18208,5.0,14
96724,6.7,2380
256705,2.833,6
693401,0.0,0
1340336,0.0,0
50033,5.173,26
1107978,0.0,0
487560,0.0,0
802706,6.5,1
62943,0.0,0
998581,0.0,0
1223460,5.0,6
994315,5.7,3
39388,3.0,2
616766,0.0,0
261215,0.0,0
57876,4.923,625
489740,1.0,1
887246,5.0,1
1441528,0.0,0
189349,7.3,86
483,7.0,1857
1337397,7.4,10
23613,4.6,17
436931,7.1,659
102533,5.045,11
552654,2.667,3
43317,6.65,130
372731,6.0,1
9718,6.368,1840
525805,7.0,1
1380486,5.6,5
414002,5.0,1
210584,8.0,1
52710,5.171,66
15571,3.8,13
434076,3.833,12
1310672,7.857,8
121696,3.786,14
8818,6.081,499
760161,6.6,2269
82386,7.6,76
628748,0.0,0
354401,4.8,9
324870,6.0,1
48145,7.1,111
4942,5.9,484
1171462,6.909,82
40880,4.857,14
291830,5.2,3
5591,5.2,27
95429,4.3,13
10047,6.403,1565
844251,7.0,4
10851,6.353,1492
366233,7.0,1
759297,5.3,47
797457,6.955,199
303858,6.434,3104
27322,7.3,72
1274847,0.0,0
66105,7.67,224
23613,4.6,17
436931,7.1,659
102533,5.045,11
552654,2.667,3
43317,6.65,130
461557,5.3,10
258574,4.227,11
372731,6.0,1
9718,6.368,1840
417688,6.2,37
525805,7.0,1
1380486,5.6,5
52710,5.171,66
15571,3.8,13
631877,0.0,0
1310672,7.857,8
460941,0.0,0
121696,3.786,14
8818,6.081,499
760161,6.6,2269
9718,6.368,1840
417688,6.2,37
525805,7.0,1
1380486,5.6,5
52710,5.171,66
15571,3.8,13
631877,0.0,0
1310672,7.857,8
460941,0.0,0
121696,3.786,14
8818,6.081,499
760161,6.6,2269
82386,7.6,76
820067,8.298,431
533,7.114,3021
354401,4.8,9
324870,6.0,1
264965,0.0,0
48145,7.1,111
4942,5.9,484
400328,5.6,25
11199,5.967,2412
1492608,7.838,80
714323,0.0,0
1028080,0.0,1
1294949,8.6,30
729576,0.0,0
43755,4.5,2
510002,0.0,0
628900,6.351,1022
261357,7.4,15
163590,4.8,23
6010,6.5,6
426011,0.0,0
416267,0.0,0
179900,0.0,0
9429,6.526,976
1313226,6.045,11
1393503,0.0,0
8290,7.9,1439
354794,4.3,9
1233269,6.273,11
980388,0.0,0
18208,5.0,14
270367,6.117,31
350717,0.0,0
13342,6.801,1342
1637725,0.0,0
36897,6.723,423
28397,5.5,2
1227274,7.0,2
127445,5.563,16
1251504,0.0,0
393729,7.7,677
128512,5.2,6
727782,1.0,2
236425,0.0,0
63888,6.2,46
1281,6.5,2543
879565,4.0,1
198045,0.0,0
790092,4.8,7
303858,6.434,3104
27322,7.3,72
1274847,0.0,0
66105,7.67,224
384957,0.0,0
47211,6.371,66
243683,6.818,1984
9884,5.8,1454
452386,1.667,3
41653,5.974,38
1193115,5.77,50
8870,5.719,1128
556984,7.668,3276
5899,6.867,60
761820,7.3,3
250400,6.4,7
11388,4.858,53
985903,0.0,0
1604402,0.0,0
133764,5.772,68
1283096,0.0,0
1539059,0.0,0
1338082,2.0,1
1096978,5.9,59
1049732,0.0,0
1258113,0.0,0
29853,2.5,4
401193,4.2,4
1412113,8.417,440
873,7.732,1927
505820,8.0,1
226074,4.833,15
372443,4.7,11
213316,4.8,4
269150,0.0,0
24277,7.4,6
291312,5.0,1
257091,6.024,2855
489740,1.0,1
369421,0.0,0
68786,6.5,4
1110358,7.068,693
887246,5.0,1
483,7.0,1857
23613,4.6,17
436931,7.1,659
96085,4.5,12
315112,4.7,47
43317,6.65,130
461557,5.3,10
258574,4.227,11
9718,6.368,1840
417688,6.2,37
156717,5.865,816
15571,3.8,13
760137,5.4,9
631877,0.0,0
53781,4.7,24
191306,6.0,5
359768,9.5,2
301462,0.0,0
667216,6.06,985
533932,5.2,126
302156,6.2,1836
295964,6.525,3527
191374,5.7,3
681430,0.0,0
1006528,0.0,0
131453,6.0,9
1046421,0.0,0
72636,3.8,5
407433,0.0,0
64942,5.6,40
38413,6.7,13
382651,5.1,23
374461,7.409,511
459458,3.0,1
79418,5.1,9
79418,5.1,9
1032479,0.0,0
470092,7.0,2
320585,6.0,1
529972,0.0,0
129530,5.2,8
66157,5.0,4
38661,6.3,102
1281982,7.0,1
11838,6.758,914
10223,7.206,1047
43605,6.493,75
706281,0.0,0
11967,6.67,1003
10014,5.772,2050
7735,7.481,3540
415666,0.0,0
848439,6.337,144
1339156,0.0,0
1249344,0.0,0
36233,5.3,86
1608619,0.0,0
138977,5.8,73
1268143,0.0,0
80967,4.2,5
23594,3.9,18
12635,6.1,107
521777,6.838,1977
420074,2.4,9
398765,4.8,17
298730,0.0,0
69,7.495,3073
41567,4.7,15
873749,2.0,1
4477,6.18,1322
1238379,6.9,43
473190,6.3,6
273421,4.7,9
39083,5.3,93
383044,4.8,6
42188,6.845,2417
25715,3.34,25
19074,5.5,4
41170,5.429,7
11259,6.8,1276
1025535,0.0,0
116521,2.9,9
348987,0.0,0
7450,6.6,1158
1382007,6.556,9
41288,5.7,18
472965,9.0,1
11814,6.541,1510
433701,9.7,11
515858,0.0,0
828080,8.0,1
1203097,4.6,10
286470,6.4,5
278695,6.0,1
47116,0.0,0
773775,0.0,0
619432,7.172,32
58947,4.577,13
50151,6.4,10
30779,2.778,18
729889,5.0,1
482917,0.0,0
440788,0.0,0
299,6.366,388
1328921,0.0,0
58251,6.6,55
946872,10.0,1
178862,5.7,35
1299799,7.1,8
746112,0.0,0
422931,6.275,20
526191,6.526,19
421667,0.0,0
90544,5.7,9
264130,5.8,6
1126699,6.6,6
418216,0.0,0
454869,0.0,0
41391,7.966,247
1383636,7.8,4
198045,0.0,0
78779,0.0,0
1475995,0.0,0
124298,5.6,7
1380003,0.0,0
582376,4.0,1
365351,6.3,42
43619,6.0,118
235291,5.0,7
163376,4.115,13
419094,7.5,96
87909,6.4,17
837745,6.956,57
290477,5.9,15
139948,7.4,24
409550,6.4,28
721139,0.0,0
631842,6.25,3008
502913,4.6,17
227823,5.7,3
4244,6.7,1093
65092,6.846,91
18939,6.993,150
44414,5.2,21
32140,6.7,45
415767,6.5,12
31277,4.1,37
168488,5.2,4
1205278,4.0,2
436965,3.7,3
10057,6.392,1028
11019,6.839,84
575604,7.504,937
943,6.705,3149
7548,5.918,474
7548,5.918,474
583337,5.0,31
352161,6.756,431
298413,5.4,5
36686,4.3,53
15373,6.482,2085
334299,5.4,102
15144,6.75,2182
107246,4.5,15
936374,6.672,61
616331,7.4,91
290864,6.8,506
484468,7.529,2128
391758,0.0,0
257182,3.0,4
74465,6.8,2886
3574,6.0,84
1082942,7.7,10
603519,6.651,265
999722,5.672,329
97206,4.0,39
662740,0.0,0
9511,5.735,272
597564,0.0,0
1114738,5.503,167
1209575,10.0,1
465078,6.673,98
42661,7.0,355
662042,0.0,0
461773,6.1,80
15804,8.286,374
540708,1.0,2
280196,0.0,0
22907,6.227,1350
381538,5.0,1
497114,0.0,0
47189,6.4,33
630794,0.0,0
948549,6.578,910
244458,6.247,1867
949785,8.0,1
294963,6.88,2469
910782,5.4,40
339967,6.3,2226
156717,5.865,816
1316999,0.0,0
810479,0.0,0
157433,5.7,3368
117509,2.6,5
241863,7.117,555
42735,6.6,53
594039,6.0,1
1084145,6.184,38
11934,7.068,1156
258230,7.288,3506
1300281,0.0,0
109,7.447,1299
3581,5.798,131
33446,6.776,29
1214888,0.0,0
1214888,0.0,0
441282,6.57,1048
837754,6.0,2
1078920,4.667,15
1186661,5.6,4
41793,5.0,61
816614,6.69,29
341278,6.7,3
9386,6.964,1758
363720,0.0,0
85265,5.9,9
72073,2.5,8
596925,5.0,1
275615,0.0,0
543666,7.3,27
1000075,5.902,270
78653,7.2,6
109613,3.667,3
123295,7.1,21
1361292,5.8,133
855569,5.286,14
23594,3.9,18
704673,5.704,559
316002,4.3,351
102889,3.5,4
810479,0.0,0
39102,6.5,575
995926,6.9,90
123295,7.1,21
33909,6.096,1647
9607,4.464,1408
136634,4.429,7
122019,8.7,202
1330400,5.2,6
1091494,6.0,1
1382007,6.556,9
368178,2.0,1
828080,8.0,1
857394,0.0,0
392985,5.8,17
524251,6.988,1600
11187,5.902,1712
456464,0.0,0
144568,6.6,19
1024989,0.0,0
322505,3.533,15
343,7.601,1179
256835,7.001,1031
740963,4.8,10
299840,5.8,11
52545,6.2,4
514878,10.0,1
1196162,0.0,0
323264,5.0,2
42109,5.711,38
1010928,6.087,498
22617,7.008,80
1034119,6.2,4
495193,6.9,317
659943,5.987,38
381527,5.667,6
1131315,0.0,0
391356,6.0,7
293820,7.5,3
386890,4.2,8
282773,5.5,4
610203,7.792,12
431,6.812,5105
1543650,0.0,0
1274241,0.0,0
205466,3.742,31
9562,5.726,1143
382517,5.947,376
355439,5.8,6
19150,5.282,44
37707,5.866,2393
13969,6.163,991
1240475,7.545,11
4942,5.9,484
16367,6.705,354
393221,0.0,0
922008,0.0,0
1319473,6.218,55
74101,2.0,21
193337,6.3,3
24038,5.148,142
506509,7.2,11
361327,2.0,1
32222,5.6,9
957304,5.5,548
660632,5.9,9
76285,6.025,5312
1088,7.061,437
1428,6.296,2342
72339,3.95,20
16307,7.334,1592
78885,7.0,1
37306,3.7,13
1201197,5.4,5
1859,7.496,421
67605,7.1,13
25074,7.11,178
6171,5.633,1873
138976,4.25,12
39282,5.2,67
1053008,5.654,26
31004,6.0,132
301967,4.0,6
1054508,6.5,2
818721,5.81,166
551238,5.906,276
522417,5.9,313
375558,5.0,1
16309,3.2,31
5919,7.003,1009
638965,6.303,598
70955,5.2,26
12140,7.336,953
1192388,2.0,1
216369,6.6,6
216369,6.6,6
1124717,0.0,0
586101,5.215,158
1225350,0.0,0
898713,6.539,205
1029445,4.143,7
1020969,7.0,49
63545,1.0,2
54994,7.0,28
2264,6.931,131
843889,6.06,58
411976,6.4,180
177262,4.0,9
1003570,0.0,0
1131943,0.0,0
979807,0.0,0
924096,5.0,4
659835,5.8,4
453755,6.535,1361
212014,2.3,3
933067,0.0,0
308403,5.309,55
1114191,0.0,0
100279,6.5,2
1468336,0.0,0
266040,5.9,101
91121,3.5,12
1074260,6.333,3
518636,5.9,5
52408,7.168,98
369390,4.5,2
364390,4.8,4
1079115,6.0,2
523326,7.0,1
26700,7.1,92
14339,4.2,6
579146,6.2,2
159130,7.4,7
1235770,0.0,0
99419,5.3,18
845394,2.0,1
59346,6.147,34
54660,4.9,14
258574,4.227,11
66901,4.5,2
247029,5.4,10
692478,4.2,9
1321641,0.0,0
510334,4.214,7
16690,6.475,2380
272878,7.1,908
9607,4.464,1408
18487,6.358,3324
381092,6.2,4
14689,6.3,50
760604,0.0,0
38277,4.805,648
18148,8.169,1188
574815,0.0,0
109016,7.182,11
1441528,0.0,0
616331,7.4,91
427822,6.5,2
1380486,5.6,5
465078,6.673,98
42661,7.0,355
662042,0.0,0
347201,7.46,1649
15804,8.286,374
280196,0.0,0
518168,5.0,1
132311,1.5,2
22907,6.227,1350
497114,0.0,0
118512,6.1,25
47189,6.4,33
608812,7.1,12
