Release_year,Runtime,Language,Adult,Vote_average
2014.0,104,en,0,5.154
2011.0,95,en,0,6.204
1934.0,77,en,0,5.8
2007.0,100,en,0,5.182
2010.0,96,en,0,6.026
2024.0,18,pt,0,0.0
2019.0,99,en,0,6.543
1992.0,95,en,0,6.046
2001.0,93,en,0,6.3
1956.0,100,en,0,6.8
2020.0,69,ko,0,6.143
1991.0,110,en,0,6.196
1992.0,128,en,0,7.212
1992.0,140,en,0,6.251
2024.0,95,en,0,6.42
2004.0,98,fr,0,6.3
2000.0,93,en,0,6.232
2019.0,97,en,0,6.262
2013.0,95,en,0,6.457
2018.0,101,en,0,6.646
1962.0,73,en,0,0.0
1992.0,119,en,0,6.3
1997.0,83,en,0,6.8
2011.0,88,zh,0,7.13
2005.0,84,de,0,4.803
1978.0,115,sv,0,6.939
1999.0,101,de,0,6.714
2012.0,99,en,0,6.9
2010.0,88,fr,0,5.2
1997.0,109,zh,0,5.3
2024.0,106,ja,0,5.5
2017.0,74,id,0,5.4
1994.0,73,en,0,5.8
2023.0,89,en,0,3.2
2024.0,176,te,0,6.437
2010.0,97,en,0,6.2
2022.0,95,en,0,5.083
2018.0,86,en,0,5.273
2020.0,107,en,0,6.377
2018.0,104,en,0,6.7
1996.0,200,it,0,5.662
1988.0,97,en,0,6.153
1988.0,75,es,0,0.0
1957.0,96,sv,0,8.164
1945.0,90,en,0,7.1
2018.0,108,en,0,7.589
1997.0,104,pt,0,7.0
2020.0,90,en,0,5.071
2005.0,107,en,0,4.7
2025.0,103,en,0,6.3
1998.0,100,en,0,5.4
1992.0,99,it,0,2.0
2008.0,99,en,0,6.109
2010.0,105,en,0,5.294
2012.0,95,de,0,5.3
2025.0,98,en,0,5.984
2016.0,86,en,0,7.314
2003.0,81,en,0,6.858
1987.0,112,en,0,6.807
1968.0,96,it,0,6.0
2025.0,135,de,0,6.7
2009.0,109,en,0,4.787
1956.0,102,en,0,5.6
2014.0,123,en,0,7.834
2016.0,111,en,0,5.6
2023.0,56,es,0,0.0
2018.0,138,pl,0,5.1
1985.0,143,en,0,7.666
2016.0,117,ko,0,6.7
2024.0,124,hi,0,6.75
1959.0,87,it,0,4.7
1991.0,83,en,0,6.657
2007.0,122,en,0,7.226
1980.0,96,en,0,6.3
1991.0,128,en,0,7.255
2001.0,131,fr,0,7.3
2015.0,90,en,0,6.2
2003.0,84,en,0,3.0
2002.0,115,en,0,6.08
1985.0,100,sv,0,2.5
2003.0,93,en,0,6.35
2014.0,86,en,0,0.0
2018.0,114,no,0,6.5
2025.0,86,pt,0,7.0
2019.0,102,zh,0,8.322
1990.0,120,en,0,4.0
2019.0,101,en,0,2.0
1998.0,94,en,0,6.742
2024.0,90,zh,0,6.6
1967.0,111,en,0,7.063
1962.0,112,en,0,4.333
2020.0,88,en,0,6.0
2019.0,103,no,0,6.339
2007.0,105,en,0,6.684
2016.0,65,ja,0,7.5
2023.0,91,fr,0,6.5
1989.0,86,en,0,5.7
2023.0,109,en,0,7.759
2024.0,100,en,0,5.4
2015.0,84,ko,0,4.143
2014.0,12,en,0,2.5
2012.0,127,en,0,5.988
2008.0,64,tl,0,4.7
2013.0,117,es,0,5.711
1981.0,90,ja,0,0.0
2002.0,114,en,0,6.2
2024.0,119,en,0,6.826
2025.0,60,en,0,5.792
1995.0,104,en,0,6.928
2011.0,96,en,0,4.5
2005.0,93,en,0,5.183
1987.0,88,en,0,2.5
1991.0,102,es,0,6.5
2002.0,96,en,0,6.302
2005.0,95,en,0,4.8
1943.0,79,sv,0,7.0
1921.0,50,en,0,0.0
2022.0,123,en,0,6.8
2016.0,85,en,0,3.333
2017.0,5,fr,0,0.0
2007.0,97,en,0,7.184
1996.0,87,en,0,6.808
2015.0,96,da,0,5.837
1944.0,108,sv,0,5.4
2008.0,60,en,0,3.429
1947.0,90,fr,0,6.8
2004.0,109,en,0,5.7
1998.0,93,en,0,4.7
2006.0,131,de,0,5.1
2023.0,99,en,0,7.863
2005.0,81,nl,0,7.0
1994.0,88,en,0,4.308
1986.0,95,en,0,4.25
2006.0,123,en,0,6.7
2009.0,99,fr,0,9.0
2021.0,83,es,0,4.4
2013.0,86,en,0,5.944
2008.0,100,fr,0,4.4
2018.0,84,fr,0,6.242
2025.0,97,fr,0,6.061
2025.0,107,fr,0,6.528
2019.0,114,es,0,7.2
2007.0,87,en,0,7.631
2007.0,90,fr,0,5.5
1990.0,105,en,0,6.6
2012.0,114,en,0,5.125
1994.0,97,en,0,6.513
1992.0,104,en,0,6.779
2017.0,85,fr,0,5.2
2010.0,76,en,0,6.761
2003.0,91,tl,0,5.25
1976.0,111,en,0,7.408
1951.0,69,en,0,8.0
1991.0,114,en,0,6.46
2011.0,106,id,0,9.0
2015.0,90,en,0,6.1
2016.0,118,en,0,7.9
2017.0,124,en,0,6.252
2020.0,102,en,0,8.194
2015.0,92,en,0,5.953
2018.0,106,en,0,7.28
2002.0,91,en,0,5.996
2005.0,99,en,0,6.233
2013.0,119,en,0,6.3
1988.0,100,en,0,0.0
2016.0,9,en,0,9.0
2020.0,121,en,0,7.698
1978.0,93,sv,0,7.962
2008.0,128,ja,0,7.556
2024.0,89,es,0,6.6
2015.0,13,en,0,7.0
2002.0,85,en,0,6.3
2025.0,95,en,0,5.176
2024.0,107,en,0,6.433
2016.0,80,fr,0,6.052
2015.0,148,te,0,4.8
1978.0,51,zh,0,0.0
1998.0,132,en,0,6.645
1976.0,91,en,0,5.1
1982.0,96,en,0,6.675
1998.0,116,en,0,6.293
1997.0,92,en,0,5.659
2006.0,154,en,0,5.797
1980.0,101,de,0,0.0
2013.0,102,en,0,5.891
1982.0,100,en,0,6.9
2010.0,92,en,0,5.338
1997.0,95,en,0,5.2
1950.0,88,ja,0,8.044
2017.0,105,en,0,3.0
2012.0,98,ve,0,5.2
1965.0,200,en,0,7.542
2006.0,82,en,0,5.914
2015.0,103,en,0,5.491
2020.0,72,ko,0,7.0
2014.0,128,en,0,7.385
1983.0,111,en,0,5.709
2024.0,106,es,0,7.142
2021.0,93,zh,0,5.16
2021.0,125,fr,0,6.6
1983.0,90,fr,0,4.333
2006.0,136,zh,0,6.959
2004.0,83,en,0,4.4
1945.0,110,de,0,6.045
2021.0,108,en,0,7.176
2001.0,95,tl,0,6.7
2015.0,85,en,0,5.898
2003.0,90,sv,0,6.4
2002.0,94,en,0,6.011
2024.0,100,fr,0,6.46
2021.0,67,en,0,4.9
2016.0,96,en,0,5.534
1984.0,96,it,0,7.528
2019.0,92,en,0,6.4
2023.0,175,te,0,6.7
2012.0,106,en,0,5.912
1950.0,110,en,0,8.284
2021.0,115,en,0,6.652
2002.0,108,en,0,6.405
2007.0,117,en,0,6.66
2002.0,110,it,0,5.8
2012.0,88,en,0,7.318
2018.0,113,en,0,5.933
2010.0,89,en,0,3.4
2021.0,125,en,0,7.3
2015.0,102,en,0,6.202
2008.0,114,en,0,6.654
2003.0,94,en,0,6.4
2000.0,119,en,0,6.483
2024.0,90,en,0,0.0
2001.0,80,is,0,5.8
2005.0,93,en,0,5.644
2013.0,120,hi,0,4.5
2009.0,104,en,0,6.6
2002.0,115,en,0,7.343
2016.0,112,zh,0,4.1
1970.0,172,en,0,7.5
2016.0,113,en,0,0.0
2023.0,113,zh,0,2.0
1994.0,97,en,0,5.354
2001.0,100,tl,0,1.0
1997.0,93,en,0,6.904
2017.0,101,en,0,6.514
2017.0,139,ko,0,8.037
2018.0,103,it,0,7.517
2017.0,116,en,0,7.268
1986.0,132,ml,0,7.1
2005.0,88,it,0,6.5
2002.0,101,en,0,6.199
1990.0,84,en,0,6.354
2017.0,89,en,0,3.759
2019.0,87,en,0,5.625
2024.0,118,en,0,6.545
1931.0,74,en,0,7.2
1998.0,110,en,0,6.554
2009.0,141,en,0,7.798
1993.0,83,en,0,4.2
2016.0,122,fr,0,5.6
2016.0,21,fr,0,5.6
1992.0,99,en,0,6.672
1935.0,84,en,0,6.3
2015.0,82,en,0,4.79
2004.0,112,en,0,6.435
2021.0,138,ja,0,7.654
1993.0,119,en,0,6.897
2008.0,109,en,0,5.5
2006.0,90,en,0,3.2
2013.0,108,en,0,5.623
1994.0,48,ja,0,6.8
1985.0,115,en,0,5.6
2014.0,109,en,0,6.424
2017.0,104,en,0,6.616
1998.0,84,en,0,4.2
1952.0,143,ja,0,8.309
2022.0,115,th,0,8.0
2013.0,117,en,0,5.288
2012.0,98,en,0,6.186
2004.0,93,en,0,3.333
1970.0,84,sh,0,5.8
2013.0,124,hi,0,3.5
2011.0,120,mr,0,0.0
2011.0,104,en,0,5.525
2012.0,109,ja,0,4.8
2011.0,91,en,0,5.845
1988.0,98,hu,0,0.0
2025.0,93,en,0,5.815
2018.0,110,en,0,6.7
2011.0,94,en,0,5.083
2024.0,126,da,0,6.0
2007.0,93,en,0,6.167
2020.0,120,en,0,7.625
2025.0,108,fi,0,5.571
2016.0,6,ja,0,7.275
1977.0,120,en,0,0.0
1998.0,113,en,0,5.969
2009.0,92,en,0,6.61
2016.0,95,en,0,5.8
2004.0,106,en,0,6.285
2001.0,119,en,0,6.226
2015.0,123,en,0,6.527
1970.0,104,en,0,6.3
1989.0,103,en,0,6.639
1982.0,80,zh,0,6.2
2022.0,95,en,0,6.774
2020.0,86,en,0,7.7
1990.0,84,sv,0,5.5
2007.0,115,en,0,5.906
2024.0,86,en,0,6.445
2000.0,115,en,0,6.264
2015.0,86,en,0,4.426
1923.0,80,en,0,0.0
2003.0,113,en,0,7.1
2003.0,40,ja,0,7.189
2005.0,90,en,0,5.198
2020.0,94,en,0,6.9
2024.0,116,fr,0,6.362
1979.0,87,it,0,5.7
2022.0,90,en,0,5.782
2003.0,86,en,0,7.0
2015.0,93,en,0,5.2
1981.0,137,kn,0,10.0
2001.0,95,en,0,6.145
2016.0,112,hi,0,5.0
2008.0,9,en,0,6.0
1987.0,88,es,0,6.3
2024.0,95,en,0,5.8
2009.0,107,en,0,5.971
1986.0,124,en,0,6.291
2011.0,100,no,0,7.242
2024.0,87,en,0,5.9
2000.0,112,en,0,6.0
2019.0,12,en,0,6.7
1982.0,93,en,0,5.2
1988.0,105,en,0,6.1
1994.0,91,en,0,6.0
1978.0,101,zh,0,6.397
2008.0,124,en,0,7.466
2022.0,68,tl,0,4.636
2016.0,101,en,0,6.838
2007.0,93,en,0,4.476
2014.0,92,en,0,6.718
2005.0,101,pt,0,6.138
1964.0,170,en,0,7.5
2007.0,85,en,0,4.858
2019.0,87,es,0,6.257
2011.0,111,ru,0,5.0
1914.0,60,en,0,0.0
2024.0,12,en,0,4.0
1992.0,86,fr,0,0.0
1998.0,123,en,0,7.2
1974.0,83,en,0,6.0
1995.0,135,en,0,7.704
2007.0,104,en,0,6.698
2025.0,100,en,0,7.077
1949.0,105,en,0,7.9
2008.0,92,en,0,5.369
1996.0,87,en,0,5.92
1995.0,101,en,0,5.874
2001.0,101,pt,0,4.8
1942.0,60,en,0,6.0
2012.0,93,en,0,7.028
1995.0,111,ja,0,8.0
2015.0,127,zh,0,6.4
1972.0,101,en,0,4.8
1973.0,83,en,0,7.304
2020.0,120,hi,0,3.0
2015.0,89,de,0,9.0
2022.0,94,ga,0,7.513
2015.0,100,fr,0,5.5
2010.0,107,ko,0,6.361
1980.0,118,de,0,0.0
2019.0,104,en,0,5.432
2021.0,108,en,0,6.775
2006.0,120,en,0,2.3
2023.0,121,ja,0,4.955
2011.0,75,no,0,4.444
2002.0,112,en,0,4.6
1947.0,147,en,0,6.342
1967.0,104,it,0,6.75
2018.0,84,en,0,6.688
1989.0,92,en,0,4.412
1952.0,108,en,0,7.542
1986.0,94,en,0,6.967
2013.0,46,ja,0,7.581
1973.0,96,en,0,4.474
2005.0,89,en,0,4.619
2019.0,100,fr,0,5.948
2008.0,92,en,0,5.548
1990.0,102,en,0,6.3
2023.0,103,fr,0,5.771
2008.0,65,ja,0,4.9
2016.0,95,zh,0,5.694
2020.0,116,da,0,7.274
1994.0,110,tl,0,6.0
2019.0,99,en,0,6.752
2003.0,95,en,0,5.709
2011.0,127,en,0,6.6
1965.0,97,pl,0,6.0
2019.0,14,en,0,7.5
2016.0,90,en,0,7.0
2009.0,89,sv,0,5.9
2024.0,94,nl,0,7.072
2004.0,84,fr,0,6.809
1985.0,94,en,0,7.2
2022.0,158,en,0,7.102
2017.0,93,en,0,6.51
2004.0,79,en,0,6.513
2012.0,88,en,0,6.333
2023.0,102,es,0,7.974
2008.0,96,en,0,6.672
2023.0,102,pt,0,7.1
2013.0,130,zh,0,6.6
2024.0,105,ja,0,6.522
2015.0,105,ja,0,7.1
2009.0,93,en,0,5.256
1994.0,110,en,0,5.932
1991.0,97,en,0,6.3
2022.0,80,ru,0,0.0
2015.0,86,en,0,5.5
2009.0,87,en,0,4.893
2013.0,126,ja,0,7.792
2023.0,92,en,0,5.912
2019.0,99,en,0,6.043
2014.0,109,en,0,6.4
2024.0,47,tl,0,3.0
2020.0,109,en,0,7.275
2006.0,107,en,0,5.896
1932.0,85,en,0,6.5
1993.0,80,en,0,6.115
2017.0,89,en,0,6.352
2010.0,119,ja,0,5.25
2025.0,97,en,0,8.25
1933.0,77,en,0,2.0
2003.0,114,en,0,5.5
2022.0,96,en,0,6.053
2022.0,20,de,0,0.0
2013.0,99,en,0,6.487
2021.0,116,sv,0,5.6
1991.0,180,hi,0,4.7
2007.0,89,pt,0,6.2
1974.0,106,en,0,7.855
1992.0,109,es,0,6.65
1999.0,126,en,0,6.5
1974.0,128,en,0,7.143
1985.0,100,zh,0,7.528
1995.0,93,en,0,5.4
2023.0,107,en,0,6.522
2013.0,59,en,0,5.3
1987.0,115,en,0,5.118
2002.0,105,en,0,6.777
2003.0,98,en,0,6.7
1967.0,102,en,0,5.6
2003.0,136,hi,0,4.152
2022.0,110,en,0,6.038
2020.0,81,en,0,6.0
2023.0,91,en,0,4.8
2023.0,87,en,0,5.556
1995.0,8,en,0,0.0
1994.0,114,en,0,7.2
1922.0,89,de,0,7.7
2016.0,20,en,0,3.9
1937.0,70,en,0,5.0
2025.0,99,de,0,5.777
1953.0,90,it,0,0.0
2017.0,87,en,0,3.9
2023.0,115,fr,0,6.412
1963.0,142,ja,0,8.347
2012.0,91,en,0,6.086
2013.0,97,es,0,6.549
2011.0,128,en,0,4.8
2015.0,114,en,0,5.95
2013.0,91,en,0,5.933
2021.0,112,en,0,7.413
2025.0,138,it,0,6.99
1990.0,93,en,0,5.899
1987.0,83,fr,0,6.938
1951.0,93,en,0,7.4
2009.0,90,en,0,6.3
2023.0,110,es,0,6.554
2026.0,117,en,0,7.58
2013.0,149,en,0,6.119
2006.0,94,en,0,4.507
2024.0,107,ko,0,6.728
2003.0,84,en,0,4.125
1998.0,90,en,0,3.5
1986.0,92,en,0,5.2
2011.0,115,ta,0,7.0
2012.0,29,de,0,0.0
1986.0,97,zh,0,7.1
2022.0,93,en,0,7.694
1951.0,91,fi,0,0.0
2011.0,104,en,0,0.0
2008.0,125,ko,0,7.763
2017.0,90,ko,0,4.8
1993.0,107,en,0,6.362
2015.0,94,ko,0,4.5
1968.0,113,en,0,5.659
2019.0,84,nl,0,7.1
2014.0,105,en,0,6.123
2006.0,72,pt,0,6.6
2014.0,91,fr,0,4.755
1931.0,75,de,0,0.0
2003.0,174,en,0,6.575
2018.0,88,en,0,5.5
1941.0,84,en,0,6.7
1948.0,62,en,0,6.0
2015.0,75,es,0,6.2
2003.0,82,en,0,4.48
1998.0,58,ja,0,0.0
1984.0,116,tl,0,5.2
2026.0,126,fr,0,6.156
2015.0,98,en,0,5.7
2020.0,90,en,0,6.439
2020.0,107,en,0,7.392
1987.0,103,en,0,5.189
1991.0,90,en,0,5.0
1987.0,94,en,0,3.649
2016.0,90,en,0,3.7
2020.0,43,en,0,6.1
1989.0,98,en,0,6.0
2002.0,88,ja,0,7.418
2022.0,111,en,0,6.046
1983.0,130,en,0,5.3
1992.0,95,en,0,5.248
2007.0,96,en,0,5.586
2018.0,12,ko,0,0.0
2018.0,93,ko,0,9.0
1998.0,95,en,0,6.6
2025.0,97,fr,0,6.228
2017.0,81,en,0,5.1
2025.0,101,es,0,7.377
2024.0,145,en,0,6.2
2017.0,112,en,0,6.418
2009.0,102,en,0,6.583
1981.0,98,ja,0,0.0
2016.0,86,de,0,4.0
2001.0,89,en,0,5.1
2017.0,93,en,0,5.333
1988.0,117,no,0,3.7
2023.0,113,en,0,6.3
1998.0,84,zh,0,5.643
2015.0,90,en,0,5.252
1945.0,154,hi,0,0.0
2016.0,98,it,0,6.357
2008.0,104,en,0,6.623
2013.0,70,ja,0,5.3
2018.0,120,ja,0,7.847
1956.0,68,en,0,4.9
1996.0,93,pl,0,8.0
2019.0,125,tl,0,1.0
2024.0,90,ms,0,0.0
2001.0,95,en,0,4.421
1989.0,55,pl,0,7.8
2005.0,101,en,0,6.428
2000.0,130,en,0,6.477
2024.0,94,en,0,5.7
2007.0,25,en,0,0.0
2015.0,88,en,0,6.957
2024.0,110,ja,0,6.833
2022.0,11,en,0,6.0
1995.0,105,en,0,4.4
2012.0,89,es,0,5.2
2021.0,101,en,0,6.116
2017.0,97,fr,0,5.8
1999.0,82,zh,0,3.8
1987.0,88,en,0,5.4
2015.0,115,pl,0,5.2
2019.0,98,zh,0,6.6
1996.0,101,en,0,5.876
2018.0,130,pl,0,5.0
2023.0,130,tl,0,7.111
2020.0,20,en,0,0.0
1991.0,103,de,0,5.1
1996.0,100,en,0,5.465
1997.0,134,en,0,6.793
2021.0,109,en,0,7.212
2022.0,86,en,0,6.554
2023.0,123,ro,0,6.429
2014.0,98,en,0,5.89
2006.0,117,en,0,6.4
1946.0,7,en,0,6.761
2019.0,136,en,0,7.364
2014.0,82,en,0,6.39
1970.0,93,fr,0,7.111
2007.0,124,en,0,5.9
2012.0,93,en,0,0.0
1967.0,149,en,0,7.579
2008.0,135,en,0,6.328
2012.0,10,el,0,5.5
2024.0,119,hu,0,7.455
1944.0,109,sv,0,5.0
2010.0,91,en,0,5.918
2022.0,97,en,0,5.974
1957.0,109,es,0,7.442
2016.0,98,ja,0,6.8
1983.0,99,en,0,5.6
1993.0,91,en,0,5.9
2020.0,117,da,0,7.6
2004.0,91,en,0,5.67
2005.0,122,en,0,6.602
2013.0,92,ms,0,0.0
2020.0,90,en,0,6.151
2017.0,95,ja,0,5.7
2025.0,82,en,0,8.0
2006.0,84,en,0,5.463
2025.0,91,id,0,3.0
2006.0,99,en,0,6.422
2021.0,105,en,0,1.0
2016.0,131,hi,0,5.5
2014.0,117,en,0,7.463
2004.0,152,en,0,7.447
1996.0,28,fr,0,0.0
1996.0,45,ja,0,4.8
2014.0,91,en,0,5.409
2002.0,72,en,0,6.475
2009.0,95,en,0,5.692
1958.0,89,sv,0,6.0
2024.0,46,tl,0,3.5
2018.0,111,en,0,7.5
2001.0,124,en,0,6.568
1995.0,102,en,0,7.401
2024.0,108,ko,0,7.714
2025.0,80,en,0,6.298
1974.0,4,en,0,1.5
2024.0,105,en,0,6.457
1985.0,115,en,0,8.5
2008.0,107,fr,0,2.9
1983.0,123,en,0,6.971
1990.0,90,en,0,5.317
1970.0,107,en,0,5.9
2025.0,87,en,0,6.243
2025.0,88,ru,0,4.75
1999.0,50,da,0,6.0
1989.0,91,it,0,3.714
2002.0,107,ja,0,7.76
1983.0,102,de,0,0.0
2016.0,92,en,0,6.316
1987.0,121,it,0,5.453
1968.0,105,en,0,5.9
1976.0,80,ja,0,5.774
2009.0,104,en,0,6.037
2022.0,93,en,0,5.5
2022.0,90,en,0,5.817
1971.0,136,ta,0,0.0
2024.0,45,en,0,10.0
2025.0,113,ko,0,7.1
2009.0,86,da,0,4.5
2020.0,3,es,0,6.3
2012.0,83,en,0,6.193
2009.0,92,en,0,7.077
2006.0,106,en,0,5.901
2019.0,102,en,0,6.3
2001.0,91,en,0,3.8
2025.0,125,nl,0,6.5
1935.0,70,en,0,5.0
1982.0,191,en,0,7.559
2017.0,88,en,0,5.5
1988.0,61,en,0,6.833
1976.0,126,en,0,6.1
2000.0,91,de,0,0.0
1976.0,138,en,0,7.7
2024.0,90,en,0,6.0
1985.0,115,tl,0,0.0
2017.0,138,tl,0,6.4
2009.0,98,pl,0,2.5
1995.0,115,ja,0,7.064
1953.0,73,en,0,6.5
1990.0,86,sv,0,0.0
1996.0,117,en,0,5.8
2001.0,99,en,0,6.632
1996.0,140,ta,0,0.0
1968.0,101,en,0,6.157
1993.0,112,en,0,6.181
2003.0,45,en,0,7.0
2019.0,118,de,0,7.631
1997.0,105,en,0,5.853
1969.0,95,es,0,0.0
2025.0,160,zh,0,6.8
2017.0,83,en,0,7.6
1914.0,20,en,0,0.0
2003.0,90,en,0,5.9
1987.0,100,en,0,6.9
2014.0,99,en,0,5.614
1968.0,121,en,0,6.4
2025.0,94,en,0,0.0
2006.0,115,ja,0,6.531
2017.0,107,it,0,6.1
2008.0,90,en,0,5.395
2011.0,86,en,0,6.185
2001.0,89,en,0,4.3
2015.0,103,en,0,6.312
2022.0,129,en,0,7.192
2023.0,93,en,0,4.7
1988.0,105,it,0,7.5
2014.0,107,en,0,6.038
2011.0,93,en,0,5.06
1983.0,95,en,0,6.5
2005.0,80,ja,0,2.0
1968.0,10,sv,0,0.0
2009.0,98,cs,0,5.5
2024.0,126,en,0,7.28
2018.0,94,en,0,8.0
2008.0,103,en,0,5.4
2009.0,83,en,0,3.0
2003.0,85,no,0,7.0
1961.0,91,fi,0,2.0
2001.0,116,en,0,6.1
2022.0,96,en,0,7.389
2002.0,86,en,0,5.876
2025.0,95,en,0,7.935
1953.0,74,en,0,5.3
1999.0,103,en,0,6.7
2025.0,96,en,0,6.546
2015.0,119,en,0,6.664
2008.0,92,en,0,4.9
2017.0,105,es,0,6.23
2015.0,88,en,0,6.2
2007.0,97,sl,0,6.0
2007.0,84,en,0,5.0
2016.0,98,pl,0,6.6
2008.0,109,en,0,6.64
1998.0,88,da,0,0.0
2022.0,111,zh,0,6.833
2014.0,82,en,0,5.077
1983.0,100,en,0,6.5
1967.0,106,en,0,6.0
2023.0,110,ja,0,7.0
1988.0,168,fr,0,7.4
2015.0,92,en,0,5.3
2004.0,126,en,0,6.299
1986.0,113,en,0,6.335
2023.0,95,en,0,3.5
1942.0,64,en,0,4.5
2012.0,105,en,0,5.763
1975.0,129,hi,0,7.1
2012.0,108,ja,0,7.493
1990.0,55,en,0,4.2
2013.0,111,en,0,5.852
1996.0,92,en,0,5.529
2010.0,86,en,0,5.6
1958.0,115,en,0,6.2
1998.0,121,en,0,7.206
2019.0,104,ja,0,7.253
2025.0,95,es,0,8.0
2023.0,104,pt,0,5.756
2024.0,160,fr,0,7.194
2005.0,58,en,0,5.9
1995.0,90,en,0,4.038
2006.0,76,en,0,6.874
1973.0,79,pl,0,8.0
2013.0,95,fr,0,6.499
1999.0,100,en,0,6.82
1982.0,90,en,0,5.854
2009.0,87,en,0,6.162
2016.0,100,en,0,6.5
2023.0,81,en,0,4.2
2024.0,108,en,0,6.396
2012.0,104,en,0,9.4
1993.0,96,zh,0,5.333
1994.0,114,en,0,6.753
2025.0,3,zh,0,0.0
2018.0,8,en,0,8.015
1929.0,111,en,0,6.3
2012.0,91,en,0,5.9
1989.0,99,en,0,6.0
2001.0,91,en,0,6.286
2018.0,129,en,0,6.134
1968.0,98,it,0,5.0
1994.0,100,en,0,4.143
1953.0,103,sv,0,0.0
2015.0,28,da,0,8.0
2023.0,67,en,0,0.0
1980.0,127,en,0,6.749
1996.0,138,ml,0,0.0
1989.0,92,en,0,2.667
2011.0,90,es,0,8.4
1996.0,90,en,0,7.5
2013.0,105,de,0,7.3
1977.0,126,ta,0,4.0
1980.0,90,en,0,6.726
2015.0,70,en,0,4.615
1968.0,161,es,0,6.4
2017.0,82,id,0,7.0
2017.0,112,en,0,7.4
2006.0,103,zh,0,7.509
1999.0,81,en,0,5.9
1958.0,102,sv,0,7.376
2016.0,93,ro,0,6.8
2023.0,99,id,0,1.5
2021.0,88,en,0,6.278
2022.0,95,en,0,6.413
2020.0,137,en,0,0.0
2009.0,19,pl,0,5.5
2018.0,101,en,0,6.5
1994.0,50,ja,0,5.8
2025.0,89,en,0,6.5
2024.0,21,sr,0,0.0
2014.0,92,en,0,6.5
1994.0,97,en,0,4.971
1994.0,105,es,0,6.741
2024.0,85,en,0,5.828
2016.0,94,en,0,0.0
2019.0,109,en,0,6.779
2008.0,120,de,0,5.869
2006.0,98,en,0,5.9
2010.0,90,en,0,5.982
1983.0,138,hi,0,2.5
2020.0,92,en,0,5.539
2014.0,98,hr,0,5.2
2023.0,79,en,0,6.403
1978.0,140,en,0,7.144
1987.0,95,en,0,5.563
1999.0,102,en,0,7.4
1954.0,93,en,0,6.1
1979.0,103,en,0,4.868
2000.0,130,en,0,6.431
1980.0,100,en,0,6.302
2023.0,98,de,0,7.222
1935.0,90,en,0,6.3
2016.0,12,en,0,0.0
2006.0,96,fr,0,5.2
2013.0,117,en,0,6.59
1976.0,84,pl,0,6.0
2003.0,103,pt,0,4.1
2025.0,88,th,0,0.0
2023.0,19,hi,0,0.0
2021.0,75,en,0,6.0
1959.0,75,es,0,0.0
2001.0,91,en,0,6.4
2021.0,80,nl,0,5.8
2004.0,95,en,0,6.8
2011.0,20,ja,0,7.038
2004.0,95,en,0,4.857
2005.0,95,en,0,6.067
1936.0,66,en,0,5.0
1984.0,96,zh,0,5.7
1953.0,85,en,0,6.0
1989.0,206,en,0,7.0
2004.0,82,ro,0,5.2
2006.0,8,nl,0,5.3
2017.0,96,fa,0,7.065
1973.0,24,ja,0,7.0
2008.0,130,nl,0,6.7
1987.0,132,en,0,7.39
1994.0,117,en,0,6.771
2024.0,91,ja,0,7.42
1999.0,100,en,0,7.046
2007.0,107,en,0,6.319
1980.0,105,hu,0,6.6
2010.0,15,fi,0,0.0
2022.0,102,en,0,6.159
2018.0,121,en,0,7.549
1972.0,11,en,0,0.0
2006.0,116,en,0,7.1
2022.0,30,pt,0,0.0
2020.0,118,en,0,6.877
2010.0,148,es,0,7.254
2009.0,110,tl,0,7.286
2016.0,87,en,0,6.67
1999.0,94,en,0,4.133
2014.0,91,en,0,6.64
1992.0,107,en,0,5.5
2014.0,105,ja,0,7.1
1986.0,76,da,0,6.8
2018.0,119,en,0,6.831
1981.0,118,en,0,5.5
2024.0,95,en,0,6.223
1994.0,98,en,0,5.1
1990.0,105,en,0,3.833
2014.0,77,en,0,6.2
1993.0,101,en,0,7.544
1977.0,75,de,0,4.667
2019.0,108,en,0,4.2
2010.0,93,en,0,6.1
1975.0,70,sh,0,0.0
2022.0,114,en,0,0.0
2020.0,58,es,0,5.5
2023.0,105,en,0,7.395
1993.0,117,es,0,6.399
2023.0,101,en,0,6.934
2014.0,105,en,0,5.549
2018.0,103,en,0,5.683
1993.0,102,no,0,4.5
2015.0,106,sv,0,5.561
1982.0,90,en,0,4.313
1971.0,99,zh,0,7.067
1972.0,67,tr,0,0.0
2018.0,152,en,0,6.9
2025.0,100,en,0,5.747
2023.0,98,en,0,0.0
1991.0,85,en,0,5.9
2021.0,112,fr,0,6.918
1999.0,121,en,0,6.607
1991.0,94,en,0,5.0
2024.0,88,en,0,5.193
2009.0,86,tl,0,3.5
2002.0,60,en,0,3.455
2025.0,71,tl,0,7.5
2020.0,111,en,0,5.7
2018.0,114,sk,0,2.8
1928.0,50,en,0,0.0
2018.0,120,bn,0,7.0
2024.0,102,es,0,6.415
2008.0,96,en,0,5.3
1966.0,10,de,0,0.0
2021.0,23,en,0,0.0
2020.0,103,en,0,6.385
2017.0,6,en,0,7.5
2022.0,114,en,0,6.963
2020.0,137,en,0,6.174
2026.0,79,en,0,4.0
2010.0,107,en,0,6.818
2023.0,112,de,0,5.5
2016.0,107,en,0,5.0
2002.0,86,en,0,6.297
2017.0,81,ko,0,5.813
